id,name,supplier_id,category_id,quantity_per_unit,unit_price,stock,discontinued
8206,"Pears, Green Anjou, PA2, NFY0000LT",51,11,64,183,106,False
8207,"Pears, Composite of Green Cultivars, Region 4, n/a, No, Vitamin E - NFY0000JI",48,7,49,147,45,False
8208,"Pears, Green Anjou, Regions 1 & 4, Pure Composite, C0012C",27,6,8,139,67,False
8209,"Green Anjou Pears, Regions 1 & 4, n/a, Yes, Carotenoids - NFY010577 (Freeze Dried)",41,10,3,79,13,False
8210,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Minerals - NFY0000GH",35,1,2,43,20,False
8211,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Vitamin C - NFY0000GI",59,1,64,10,90,False
8212,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Thiamin - NFY0000GJ",20,9,75,149,162,False
8213,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Riboflavin - NFY0000GK",27,9,63,51,180,False
8214,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Niacin - NFY0000GO",17,1,15,58,53,False
8215,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Pantothenic Acid - NFY0000GP",40,5,24,193,117,False
8216,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Vitamin B6 - NFY0000GQ",27,4,67,130,78,False
8217,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Folate - NFY0000GR",46,9,76,87,167,False
8218,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Vitamin K - NFY0000GX",28,9,33,115,66,False
8219,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Selenium - NFY0000GY",25,10,30,137,107,False
8220,"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Amino Acids - NFY0000H3",46,1,77,63,83,False
8221,"Pears, Green Anjou, Region 4, Pure Composite, C0012G",9,1,51,184,42,False
8222,"Pears, Green Anjou, Region 4, n/a, Yes, Sugars - NFY0000I7",12,7,24,60,165,False
8223,"Pears, Green Anjou, Region 4, n/a, Yes, Fiber - NFY0000I8",39,1,17,26,5,False
8224,"Pears, Green Anjou, Region 4, n/a, Yes, Proximates - NFY0000ID",8,1,13,5,177,False
8225,"Pears, Bosc, Region 1, Pure Composite, C00121",19,9,78,46,36,False
8226,"Pears, Bosc, Region 1, n/a, Yes, Proximates - NFY0000BP",35,1,60,186,22,False
8227,"Pears, Bosc, Region 1, n/a, Yes, Sugars - NFY0000BQ",31,9,18,141,31,False
8228,"Pears, Bosc, Region 1, n/a, Yes, Fiber - NFY0000BR",60,10,9,61,138,False
8229,"Pears, Green Anjou, Region 1, Pure Composite, C0012D",20,10,16,51,38,False
8230,"Pears, Green Anjou, Region 1, n/a, Yes, Proximates - NFY0000H6",47,3,25,124,70,False
8231,"Pears, Green Anjou, Region 1, n/a, Yes, Sugars - NFY0000H7",23,10,55,117,177,False
8232,"Pears, Green Anjou, Region 1, n/a, Yes, Fiber - NFY0000H8",19,1,60,100,140,False
8233,"Pears, Bartlett, Region 3, Pure Composite, C0011X",58,9,74,54,76,False
8234,"Pears, Barlett, TX3, NFY0000JU",38,4,9,187,86,False
8235,"Pears, Barlett, IL2, NFY0000JW",8,10,46,87,129,False
8236,"Pears, Barlett, TX2, NFY0000JX",32,3,67,29,58,False
8237,"Pears, Bartlett, Region 3, n/a, Yes, Sugars - NFY00009S",32,7,25,95,137,False
8238,"Pears, Bartlett, Region 3, n/a, Yes, Fiber - NFY00009T",13,1,51,33,103,False
8239,"Pears, Bartlett, Region 3, n/a, Yes, Proximates - NFY00009Y",11,9,68,181,20,False
8240,"Pears, Bartlett, Regions 2 & 3, Pure Composite, C0011T",23,8,20,196,131,False
8241,"Pears, Barlett, OR/WA3, NFY0000KZ",6,11,38,108,55,False
8242,"Pears, Barlett, CA1, NFY0000K2",26,1,15,170,158,False
8243,"Pears, Barlett, OR/WA2, NFY0000K5",29,7,5,196,36,False
8244,"Bartlett Pears, Regions 2 & 3, n/a, Yes, Carotenoids - NFY010570 (Freeze Dried)",56,11,62,54,166,False
8245,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Minerals - NFY00007P",31,2,49,130,59,False
8246,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Vitamin C - NFY00007Q",48,5,40,184,13,False
8247,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Thiamin - NFY00007R",26,11,47,73,109,False
8248,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Riboflavin - NFY00007S",22,11,50,90,33,False
8249,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Niacin - NFY00007W",9,5,79,139,5,False
8250,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Pantothenic Acid - NFY00007X",17,2,28,12,59,False
8251,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Vitamin B6 - NFY00007Y",18,10,19,124,125,False
8252,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Folate - NFY00007Z",45,9,29,75,164,False
8253,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Vitamin K - NFY000085",27,9,30,179,173,False
8254,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Selenium - NFY000086",59,10,41,108,108,False
8255,"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Amino Acids - NFY00008B",38,7,20,165,139,False
8256,"Pears, Bartlett, Regions 2 & 3, Minerals - NFY00007T -- repeat of NFY00007P",49,11,72,113,118,False
8257,"Pears, Bartlett, Region 2, Pure Composite, C0011W",20,1,76,129,80,False
8258,"Pears, Bartlett, Region 2, n/a, Yes, Proximates - NFY00009F",49,10,2,132,191,False
8259,"Pears, Bartlett, Region 2, n/a, Yes, Sugars - NFY00009G",53,7,66,36,2,False
8260,"Pears, Bartlett, Region 2, n/a, Yes, Fiber - NFY00009H",14,10,54,45,116,False
8261,"Pears, Composite of Green Cultivars, Region 2, Mixed Composite, C0012I",35,2,51,142,19,False
8262,"Pears, Bosc, OR/WA3, NFY0000K1",19,11,61,121,185,False
8263,"Pears, Green Anjou, OR/WA3, NFY0000K3",40,6,30,160,115,False
8264,"Pears, Bosc, OR/WA2, NFY0000K0",30,8,55,42,127,False
8265,"Pears, Green Anjou, CA1, NFY0000K4",57,1,29,34,122,False
8266,"Pears, Bosc, CA1, NFY0000K8",9,3,27,37,150,False
8267,"Pears, Composite of Green Cultivars, Region 2, n/a, No, Vitamin E - NFY0000IU",20,5,78,78,85,False
8268,"Pears, Bosc, Regions 2 & 3, Pure Composite, C0011Z",22,1,14,17,153,False
8269,"Pears, Bosc, TX3, NFY0000K7",30,11,31,97,144,False
8270,"Pears, Bosc, TX2, NFY0000KC",34,1,66,109,47,False
8271,"Pears, Bosc, IL2, NFY0000KD",53,5,55,137,141,False
8272,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Minerals - NFY0000AF",56,9,17,61,33,False
8273,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Vitamin C - NFY0000AG",42,10,35,76,149,False
8274,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Thiamin - NFY0000AH",47,7,43,90,101,False
8275,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Riboflavin - NFY0000AI",1,10,37,166,166,False
8276,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Niacin - NFY0000AM",26,9,37,29,87,False
8277,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Pantothenic Acid - NFY0000AN",10,2,51,157,90,False
8278,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Vitamin B6 - NFY0000AO",56,11,78,19,154,False
8279,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Folate - NFY0000AP",21,1,29,107,52,False
8280,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Vitamin K - NFY0000AV",2,5,28,168,89,False
8281,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Selenium - NFY0000AW",32,9,1,56,55,False
8282,"Pears, Bosc, Regions 2 & 3, n/a, Yes, Amino Acids - NFY0000AZ",19,3,12,81,50,False
8283,"Pears, Bosc, Regions 2 & 3, Minerals - NFY0000AL -- repeat of NFY0000AF",37,11,49,150,127,False
8284,"Pears, Bosc, Region 3, Pure Composite, C00123",36,7,20,97,56,False
8285,"Pears, Bosc, Region 3, n/a, Yes, Sugars - NFY0000CE",25,10,9,76,162,False
8286,"Pears, Bosc, Region 3, n/a, Yes, Fiber - NFY0000CF",8,9,33,100,165,False
8287,"Pears, Bosc, Region 3, n/a, Yes, Proximates - NFY0000CK",10,5,4,162,96,False
8288,"Pears, Composite of Green Cultivars, Region 3, Mixed Composite, C0012J",58,11,19,62,2,False
8289,"Pears, Green Anjou, IL2, NFY0000K6",18,7,64,105,142,False
8290,"Pears, Composite of Green Cultivars, Region 3, n/a, No, Vitamin E - NFY0000J6",44,1,14,146,122,False
8291,"Pears, Green Anjou, Regions 2 & 3, Pure Composite, C0012B",49,11,2,119,21,False
8292,"Green Anjou Pears, Regions 2 & 3, n/a, Yes, Carotenoids - NFY01057E (Freeze Dried)",34,8,78,124,78,False
8293,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Minerals - NFY0000FS",40,9,39,187,189,False
8294,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Vitamin C - NFY0000FT",7,9,57,5,130,False
8295,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Thiamin - NFY0000FU",2,1,51,120,11,False
8296,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Riboflavin - NFY0000FV",54,2,49,129,150,False
8297,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Niacin - NFY0000FZ",54,9,15,43,45,False
8298,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Pantothenic Acid - NFY0000G0",55,5,5,30,8,False
8299,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Vitamin B6 - NFY0000G1",10,10,29,94,66,False
8300,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Folate - NFY0000G2",31,10,21,197,99,False
8301,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Vitamin K - NFY0000G8",42,9,28,85,181,True
8302,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Selenium - NFY0000G9",31,8,54,198,178,False
8303,"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Amino Acids - NFY0000GE",18,11,19,147,98,False
8304,"Pears, Green Anjou, Regions 2 & 3, Minerals, NFY0000FW - repeat of NFY0000FS",28,11,76,156,14,False
8305,"Pears, Green Anjou, Region 3, Pure Composite, C0012F",45,11,64,191,199,False
8306,"Pears, Green Anjou, Region 3, n/a, Yes, Sugars - NFY0000HV",11,3,46,131,25,False
8307,"Pears, Green Anjou, Region 3, n/a, Yes, Fiber - NFY0000HW",36,9,75,131,187,False
8308,"Pears, Green Anjou, Region 3, n/a, Yes, Proximates - NFY0000I1",6,10,73,104,11,False
8309,"Pears, Bosc, Region 2, Pure Composite, C00122",48,4,54,61,97,False
8310,"Pears, Bosc, Region 2, n/a, Yes, Proximates - NFY0000C1",11,2,2,32,63,False
8311,"Pears, Bosc, Region 2, n/a, Yes, Sugars - NFY0000C2",27,11,37,189,79,False
8312,"Pears, Bosc, Region 2, n/a, Yes, Fiber - NFY0000C3",15,2,33,7,112,False
8313,"Pears, Green Anjou, Region 2, Pure Composite, C0012E",31,1,14,96,183,False
8314,"Pears, Green Anjou, Region 2, n/a, Yes, Proximates - NFY0000HI",52,1,68,185,126,False
8315,"Pears, Green Anjou, Region 2, n/a, Yes, Sugars - NFY0000HJ",13,9,16,131,136,False
8316,"Pears, Green Anjou, Region 2, n/a, Yes, Fiber - NFY0000HK",19,7,5,169,49,False
8317,"Pears, Bartlett, Pass 2, Regions 1 & 4, CY0109H, Yes",2,10,52,129,91,False
8318,"Pears, bartlett, Pass 2, Region 1, KrogerStore (store #528) , TN2 - NFY0107ER",10,3,31,176,186,False
8319,"Pears, bartlett, Pass 2, Region 4, ShopriteSupermarket (store #33) , NY/NJ1 - NFY0107EU",22,8,14,60,133,False
8320,"Pears, bartlett, Pass 2, Region 4, GiantEagle Supermarket (store #681), PA4 - NFY0107ET",8,10,64,115,176,False
8321,"Pears, bartlett, Pass 2, Region 4, GiantEagle Market (store #70), PA2 - NFY0107ES",5,8,61,75,24,False
8322,"Bartlett Pears, Pass 2, Freeze Dried, Regions 1 & 4, n/a, Yes - Carotenoids, NFY0108TP",21,10,5,135,83,False
8323,"Bartlett Pears, Pass 2, Freeze Dried, Regions 1 & 4, n/a, Yes - Fiber, NFY0108TR",35,3,78,192,199,False
8324,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Proximates, NFY0106W9",15,10,64,90,155,False
8325,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Minerals, NFY0106WB",56,1,39,177,107,False
8326,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Sugar, NFY0106WC",55,3,41,138,192,False
8327,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Vitamin C, NFY0106WG",40,4,40,94,68,False
8328,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Thiamin, NFY0106WH",54,10,50,197,79,False
8329,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Riboflavin, NFY0106WI",4,2,12,177,41,False
8330,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Niacin, NFY0106WN",13,5,22,73,69,False
8331,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Pantothenic Acid, NFY0106WO",45,5,74,25,60,False
8332,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Vitamin B6, NFY0106WP",29,1,67,148,72,False
8333,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Folate, NFY0106WQ",18,1,34,55,65,False
8334,"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Vitamin K, NFY0106WU",38,10,57,186,157,False
8335,"Pears, Bartlett, Pass 2, Regions 2 & 3, CY0109I, Yes",57,7,35,5,117,False
8336,"Pears, bartlett, Pass 2, Region 2, AlbertsonsStore (store #687) , CA1 - NFY0107DT",39,10,65,43,27,False
8337,"Pears, bartlett, Pass 2, Region 3, DominicksFiner Foods (store #126), IL2 - NFY0107DS",25,3,65,168,111,False
8338,"Bartlett Pears, Pass 2, Freeze Dried, Regions 2 & 3, n/a, Yes - Carotenoids, NFY0108TV",25,3,11,39,118,False
8339,"Bartlett Pears, Pass 2, Freeze Dried, Regions 2 & 3, n/a, Yes - Fiber, NFY0108TX",25,6,26,92,105,False
8340,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Proximates, NFY0106WZ",7,1,43,23,47,False
8341,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Minerals, NFY0106X1",50,1,56,164,40,False
8342,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Sugar, NFY0106X2",13,10,45,136,173,False
8343,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Vitamin C, NFY0106X6",47,9,2,166,70,False
8344,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Thiamin, NFY0106X7",8,4,40,188,163,False
8345,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Riboflavin, NFY0106X8",12,2,79,115,89,False
8346,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Niacin, NFY0106X9",29,9,42,128,96,False
8347,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Pantothenic Acid, NFY0106XE",33,11,7,9,182,False
8348,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Vitamin B6, NFY0106XF",34,11,56,69,60,False
8349,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Folate, NFY0106XG",39,9,78,121,125,False
8350,"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Vitamin K, NFY0106XH",49,5,63,28,45,False
8351,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",21,9,4,92,101,False
8352,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",36,5,56,97,3,False
8353,Olives green stuffed with pimentos,48,2,26,31,102,False
8354,"Olives, Green Manzanilla, Mario - CA1",38,1,52,13,189,False
8355,"Olives, green, stuffed with pimentos - NFY1213MY",39,2,46,137,177,False
8356,"Olives, Green Manzanilla, Mario - NE, NC",42,2,62,52,62,False
8357,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",43,9,75,68,30,False
8358,"Olives, green, stuffed with pimentos - NFY1213O8",11,5,11,105,172,False
8359,"Olives, Green Manzanilla, Lindsay - IN, NC",52,2,67,90,135,False
8360,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",6,10,20,191,127,False
8361,"Olives, Green Manzanilla, Store Brand - GA, IN",40,9,29,22,139,False
8362,"Olives, Green Manzanilla, Store Brand - IA, TX",41,1,8,18,181,False
8363,"Olives, green, stuffed with pimentos - NFY1213OI",40,8,11,114,112,False
8364,"Olives, Green Manzanilla, Lindsay - GA, IA",20,11,20,124,194,False
8365,"Olives, green, stuffed with pimentos - NFY1213OJ",31,8,27,60,104,False
8366,"Olives, green, stuffed with pimentos - NFY1213OK",52,9,54,100,195,False
8367,"Olives, green, stuffed with pimentos - NFY1213OL",44,11,38,68,63,False
8368,"Olives, green, stuffed with pimentos - NFY1213OD",2,1,53,142,63,False
8369,"Olives, green, stuffed with pimentos - NFY1213OM",15,10,29,92,48,False
8370,"Olives, green, stuffed with pimentos - NFY1213MM",41,10,44,94,187,False
8371,"Olives, Green Manzanilla, Mario - KY, TX",21,5,47,36,107,False
8372,"Olives, green, stuffed with pimentos - NFY1213MN",25,11,17,121,69,False
8373,"Olives, green, stuffed with pimentos - NFY1213MO",60,8,68,57,118,False
8374,"Olives, green, stuffed with pimentos - NFY1213MP",54,1,59,84,44,False
8375,"Olives, green, stuffed with pimentos - NFY1213MG",49,11,17,18,51,False
8376,"Olives, green, stuffed with pimentos - NFY1213MH",50,9,48,65,196,False
8377,"Olives, green, stuffed with pimentos - NFY1213MQ",30,11,11,98,20,False
8378,"Olives, green, stuffed with pimentos - NFY1213NS",41,3,67,126,116,False
8379,"Olives, green, stuffed with pimentos - NFY1213NT",17,11,59,134,175,False
8380,"Olives, Green Manzanilla, Lindsay - KY, NE",55,2,39,128,10,False
8381,"Olives, green, stuffed with pimentos - NFY1213NU",45,10,32,179,0,False
8382,"Olives, green, stuffed with pimentos - NFY1213NV",3,2,8,180,92,False
8383,"Olives, green, stuffed with pimentos - NFY1213NW",57,7,19,142,84,False
8384,"Olives, green, stuffed with pimentos - NFY1213NX",19,9,75,143,108,False
8385,"Olives, green, stuffed with pimentos - NFY1213NL",42,8,20,80,172,False
8386,"Olives, green, stuffed with pimentos - NFY1213NM",25,1,3,178,128,False
8387,"Olives, green, stuffed with pimentos",18,5,29,26,149,False
8388,"Olives, Green Manzanilla stuffed with pimentos, Lindsay - KY, NE",54,3,67,103,158,False
8389,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",57,4,47,188,150,False
8390,"Olives, green, stuffed with pimentos - NFY1213PF",24,11,3,150,89,False
8391,"Olives, Green Manzanilla, Store Brand, Great Value - NE, NC",52,9,72,103,150,False
8392,"Olives, green, stuffed with pimentos - NFY1213N8",41,11,33,147,14,False
8393,"Olives, green, stuffed with pimentos - NFY1213N9",4,2,43,17,89,False
8394,"Olives, Green Manzanilla, Mario - GA, IN",57,8,34,186,171,False
8395,"Olives, green, stuffed with pimentos - NFY1213NA",58,9,25,178,127,False
8396,"Olives, green, stuffed with pimentos - NFY1213NB",21,1,58,97,160,False
8397,"Olives, green, stuffed with pimentos - NFY1213NC",57,1,26,48,97,False
8398,"Olives, green, stuffed with pimentos - NFY1213N3",31,7,3,107,68,False
8399,"Olives, green, stuffed with pimentos - NFY1213ND",54,7,32,115,91,False
8400,"Olives, Green Manzanilla stuffed with pimentos, Mario - GA, IN",2,5,38,10,2,False
8401,"Olives, green, stuffed with pimentos - NFY1213P2",46,3,6,188,192,True
8402,"Olives, green, stuffed with pimentos - NFY1213P3",23,10,1,20,150,False
8403,"Olives, Green Manzanilla, Store Brand, Great Value - KY, CA1",36,1,10,107,47,False
8404,"Olives, green, stuffed with pimentos - NFY1213P4",25,1,10,101,162,False
8405,"Olives, green, stuffed with pimentos - NFY1213P5",11,6,27,62,2,False
8406,"Olives, green, stuffed with pimentos - NFY1213P6",58,1,42,93,43,False
8407,"Olives, green, stuffed with pimentos - NFY1213P7",41,2,46,99,131,False
8408,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STAR",12,10,43,19,189,False
8409,"Olives, green, stuffed with pimentos - NFY1213PP",33,3,60,15,164,False
8410,"Olives, green, stuffed with pimentos - NFY1213PQ",35,7,58,35,50,False
8411,"Olives, Green Manzanilla, Star - AZ, CA2",14,2,30,84,83,False
8412,"Olives, green, stuffed with pimentos - NFY1213PR",37,11,27,185,169,False
8413,"Olives, green, stuffed with pimentos - NFY1213PS",4,11,5,13,9,False
8414,"Olives, green, stuffed with pimentos - NFY1213PT",2,9,49,168,41,False
8415,"Olives, green, stuffed with pimentos - NFY1213PK",32,4,66,103,57,False
8416,"Olives, green, stuffed with pimentos - NFY1213PU",23,10,74,189,146,False
8417,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, ROLAND",56,1,38,144,199,False
8418,"Olives, green, stuffed with pimentos - NFY1213QC",23,6,22,94,53,False
8419,"Olives, Green Manzanilla - PA, NJ",8,1,32,180,179,False
8420,"Olives, green, stuffed with pimentos - NFY1213QD",42,8,24,198,173,False
8421,"Olives, green, stuffed with pimentos - NFY1213QE",30,8,57,75,63,False
8422,"Olives, green, stuffed with pimentos - NFY1213QF",31,7,67,11,41,False
8423,"Olives, green, stuffed with pimentos - NFY1213QG",25,11,6,99,183,False
8424,"Olives, green, stuffed with pimentos - NFY1213QH",19,3,4,91,168,False
8425,"Olives, green, stuffed with pimentos - NFY1213Q6",41,3,34,15,160,False
8426,"Olives, green, Manzanilla, stuffed with pimiento",60,1,18,151,193,False
8427,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",42,10,53,189,174,False
8428,"Chorizo pork sausage, cooked",51,3,47,56,69,False
8429,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",20,1,37,17,58,False
8430,"Chorizo Pork sausage, cooked - NFY121895",8,11,8,43,50,False
8431,"Chorizo pork sausage, uncooked",52,11,31,147,175,False
8432,"Chorizo Pork sausage, cooked - NFY121894",15,9,71,67,182,False
8433,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",21,1,23,99,132,False
8434,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",34,5,60,53,177,False
8435,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",43,9,47,116,104,False
8436,"Oatmeal cookies with raisins, packaged - NFY1217V0",13,9,19,131,30,False
8437,"Oatmeal cookies with raisins, packaged - NFY1217UR",12,7,58,107,44,False
8438,"Oatmeal cookies with raisins, packaged",3,9,76,129,95,False
8439,"Oatmeal cookies with raisins, packaged - NFY1217W6",57,11,65,154,45,False
8440,"Oatmeal cookies with raisins, packaged - NFY1217VX",30,10,15,46,176,False
8441,"Oatmeal cookies with raisins, packaged - NFY1217XG",43,9,21,64,160,False
8442,"Oatmeal cookies with raisins, packaged - NFY1217UB",29,9,35,101,171,False
8443,"Oatmeal cookies with raisins, packaged - NFY1217U2",42,1,6,126,25,False
8444,"Oatmeal cookies with raisins, packaged - NFY1217WT",34,5,75,107,184,False
8445,"Oatmeal cookies with raisins, packaged - NFY1217VI",44,3,6,26,132,False
8446,"Cookies, oatmeal, soft, with raisins",46,2,75,107,38,False
8447,"Tomatoes, diced, canned, HUNTS (IN, NY) -  CY120AC",24,4,52,185,96,False
8448,"Tomatoes, diced, canned, HUNTS (IN) - NFY120ABI",8,2,76,32,151,False
8449,"Tomatoes, diced, canned, HUNTS (NY) - NFY120AB0",9,1,40,22,18,False
8450,"Tomatoes, diced, canned, HUNTS (IN) - NFY120ABJ",13,9,44,118,194,False
8451,"Minerals, Tomatoes, diced, canned, HUNTS (IN, NY) - NFY120ALG",41,1,2,192,190,False
